Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D57,LED,LED_0402_1005Metric,150.950000,-100.000000,45.000000,top
D58,LED,LED_0402_1005Metric,150.950000,-101.350000,45.000000,top
D58,LED,LED_0402_1005Metric,109.450000,-74.850000,45.000000,top
D58,LED,LED_0402_1005Metric,150.950000,-74.850000,45.000000,top
D58,LED,LED_0402_1005Metric,109.450000,-48.350000,45.000000,top
D58,LED,LED_0402_1005Metric,150.950000,-48.350000,45.000000,top
D58,LED,LED_0402_1005Metric,109.450000,-101.350000,45.000000,top
D59,LED,LED_0402_1005Metric,150.950000,-49.700000,45.000000,top
D59,LED,LED_0402_1005Metric,109.450000,-49.700000,45.000000,top
D59,LED,LED_0402_1005Metric,109.450000,-102.700000,45.000000,top
D59,LED,LED_0402_1005Metric,150.950000,-76.200000,45.000000,top
D59,LED,LED_0402_1005Metric,109.450000,-76.200000,45.000000,top
D59,LED,LED_0402_1005Metric,150.950000,-102.700000,45.000000,top
D60,LED,LED_0402_1005Metric,109.450000,-104.050000,45.000000,top
D60,LED,LED_0402_1005Metric,150.950000,-51.050000,45.000000,top
D60,LED,LED_0402_1005Metric,109.450000,-51.050000,45.000000,top
D60,LED,LED_0402_1005Metric,150.950000,-77.550000,45.000000,top
D60,LED,LED_0402_1005Metric,109.450000,-77.550000,45.000000,top
